doc_id,fuente,clase_real,clase_nombre,num_frases,p_full,pred_full,p_mean,p_max,p_min,p_top2,p_top3,p_first,p_w_mean,p_std,gap_peak_mean,agree_mean,agree_max,agree_top2,agree_first,p_no_top1,p_no_top2,p_no_top3,p_no_rand,drop_top1,drop_top2,drop_top3,drop_rand,flip_top1,flip_top2,flip_top3,flip_rand,frase_top1
AMA_123,Amarillismo Real (Prensa),0,No Amarillista,3,0.905417799949646,1,0.8782434463500977,0.9027705192565918,0.8637319803237915,0.8854991793632507,0.8782434463500977,0.8637319803237915,0.8841190780912127,0.017440110445022583,0.02452707290649414,1,1,1,1,0.95715743,0.863732,0.90541786,0.95715743,-0.051739633,0.04168582,-5.9604645e-08,-0.051739633,False,False,False,False,Intel ha anunciado una nueva linea de computadoras de escritorio y laptops que funcionan completamente con energia solar
AMA_124,Amarillismo Real (Prensa),0,No Amarillista,4,0.24119892716407776,0,0.6725154519081116,0.9568938612937927,0.5305352807044983,0.7866590023040771,0.7198421955108643,0.9568938612937927,0.6280550864291063,0.167051300406456,0.28437840938568115,0,0,0,0,0.22831672,0.26679522,0.5305349,0.9372832,0.012882203,-0.02559629,-0.289336,-0.69608426,False,False,False,False,Microsoft inventa un
AMA_125,Amarillismo Real (Prensa),0,No Amarillista,2,0.5893929600715637,1,0.8896008729934692,0.9160274267196655,0.8631742596626282,0.8896008729934692,0.8896008729934692,0.9160274267196655,0.880791982014974,0.026426583528518677,0.02642655372619629,1,1,1,1,0.8631745,0.58939254,0.58939254,0.8631745,-0.27378154,4.172325e-07,4.172325e-07,-0.27378154,False,False,False,False,SpaceX prueba exitosamente propulsor para viajes intergalacticos
AMA_126,Amarillismo Real (Prensa),0,No Amarillista,2,0.1863897144794464,0,0.6640226244926453,0.8045545220375061,0.5234907269477844,0.6640226244926453,0.6640226244926453,0.5234907269477844,0.7339424355863937,0.14053189754486084,0.14053189754486084,0,0,0,0,0.52349097,0.18638958,0.18638958,0.52349097,-0.33710125,1.3411045e-07,1.3411045e-07,-0.33710125,False,False,False,False,Investigadores de la Universidad de California han modificado geneticamente una planta para que produzca un tipo de plastico completamente biodegradable
AMA_127,Amarillismo Real (Prensa),0,No Amarillista,3,0.8937370777130127,1,0.8245411515235901,0.9934897422790527,0.5903989672660828,0.9416123032569885,0.8245411515235901,0.9934897422790527,0.7829963718241418,0.17089608311653137,0.16894859075546265,1,1,1,1,0.97095406,0.59039885,0.8937368,0.97095406,-0.07721698,0.30333823,2.9802322e-07,-0.07721698,False,False,False,False,NVIDIA anuncia chips que imitan la percepcion humana
AMA_128,Amarillismo Real (Prensa),0,No Amarillista,3,0.07081647217273712,0,0.5457825660705566,0.6373199820518494,0.44687357544898987,0.5952370762825012,0.5457825660705566,0.6373199820518494,0.551254643196309,0.07792395353317261,0.09153741598129272,0,0,0,0,0.20837548,0.4468737,0.07081645,0.20837548,-0.13755901,-0.3760572,2.2351742e-08,-0.13755901,False,False,False,False,Cura para la calvicie encontrada en un compuesto de coral
AMA_129,Amarillismo Real (Prensa),0,No Amarillista,3,0.18217213451862335,0,0.7289711833000183,0.9812467694282532,0.5937523245811462,0.7965805530548096,0.7289711833000183,0.6119143962860107,0.6643172687080305,0.17853981256484985,0.25227558612823486,0,0,0,0,0.15386796,0.59375304,0.18217245,0.15386796,0.028304175,-0.41158092,-3.1292439e-07,0.028304175,False,False,False,False,prometiendo revolucionar la vision
AMA_130,Amarillismo Real (Prensa),0,No Amarillista,3,0.08710524439811707,0,0.5868303179740906,0.8416152596473694,0.44488874077796936,0.6578011512756348,0.5868303179740906,0.8416152596473694,0.5483683398193564,0.18055136501789093,0.2547849416732788,0,0,0,0,0.22406632,0.4448885,0.087105304,0.22406632,-0.13696107,-0.35778326,-5.9604645e-08,-0.13696107,False,False,False,False,Apple revela nuevo sistema operativo autoactualizable
AMA_131,Amarillismo Real (Prensa),0,No Amarillista,3,0.5270520448684692,1,0.8075659275054932,0.8966849446296692,0.7596224546432495,0.831537663936615,0.8075659275054932,0.8966849446296692,0.7966218092548314,0.06307720392942429,0.08911901712417603,1,1,1,1,0.8804158,0.75962263,0.5270521,0.8804158,-0.35336375,-0.23257059,-5.9604645e-08,-0.35336375,False,False,False,False,Generador de energia de fusion fria es una realidad
AMA_132,Amarillismo Real (Prensa),0,No Amarillista,3,0.00683268578723073,0,0.34280237555503845,0.6074557304382324,0.1291058361530304,0.4496506154537201,0.34280237555503845,0.6074557304382324,0.30649498290540766,0.19858181476593018,0.26465335488319397,1,0,1,0,0.064292535,0.12910576,0.006832693,0.064292535,-0.05745985,-0.12227307,-6.9849193e-09,-0.05745985,False,False,False,False,Google patenta un asistente de IA para la toma de decisiones personales
AMA_133,Amarillismo Real (Prensa),0,No Amarillista,3,0.056308869272470474,0,0.5125292539596558,0.8213990926742554,0.28520357608795166,0.6261920928955078,0.5125292539596558,0.28520357608795166,0.46613980295523155,0.22636769711971283,0.3088698387145996,0,0,0,1,0.32405972,0.28520378,0.056308843,0.32405972,-0.26775086,-0.22889492,2.6077032e-08,-0.26775086,False,False,False,False,lo que podria revolucionar la computacion cuantica
AMA_134,Amarillismo Real (Prensa),0,No Amarillista,4,0.11614520847797394,0,0.5500165820121765,0.6905136704444885,0.38882166147232056,0.6633700132369995,0.6037482023239136,0.38882166147232056,0.506113795956154,0.11984071880578995,0.140497088432312,0,0,0,1,0.46827883,0.32198155,0.38882148,0.45265102,-0.35213363,-0.20583634,-0.2726763,-0.33650583,False,False,False,False,Este descubrimiento
AMA_135,Amarillismo Real (Prensa),0,No Amarillista,2,0.14539353549480438,0,0.639370322227478,0.6940067410469055,0.5847338438034058,0.639370322227478,0.639370322227478,0.5847338438034058,0.6551129979602361,0.05463644862174988,0.05463641881942749,0,0,0,0,0.58473366,0.1453931,0.1453931,0.58473366,-0.4393401,4.3213367e-07,4.3213367e-07,-0.4393401,False,False,False,False,Este hallazgo abre nuevas posibilidades para la busqueda de vida extraterrestre en el sistema solar del exoplaneta
AMA_136,Amarillismo Real (Prensa),0,No Amarillista,3,0.1700012981891632,0,0.7779448628425598,0.9311158657073975,0.47529056668281555,0.9292719960212708,0.7779448628425598,0.927428126335144,0.7604713927414337,0.2140141874551773,0.15317100286483765,0,0,0,0,0.6300426,0.47529083,0.17000148,0.6300426,-0.4600413,-0.30528954,-1.7881393e-07,-0.4600413,False,False,False,False,potencialmente duplicando la vida util de las baterias de los vehiculos electricos
AMA_137,Amarillismo Real (Prensa),0,No Amarillista,5,0.33012306690216064,0,0.5556251406669617,0.922528088092804,0.3661617934703827,0.7426878809928894,0.6665411591529846,0.922528088092804,0.6272613871776337,0.19637154042720795,0.3669029474258423,0,0,0,0,0.18826689,0.39773053,0.37757728,0.7926212,0.14185618,-0.06760746,-0.047454208,-0.46249813,False,False,False,False,Inteligencia Artificial ahora puede predecir enfermedades cardiacas con un 90% de exactitud
AMA_138,Amarillismo Real (Prensa),0,No Amarillista,3,0.38754215836524963,0,0.6640951633453369,0.9041344523429871,0.44652822613716125,0.7728786468505859,0.6640951633453369,0.9041344523429871,0.6572731834437165,0.1874915510416031,0.24003928899765015,0,0,0,0,0.5029535,0.44652826,0.38754287,0.5029535,-0.11541137,-0.058986098,-7.1525574e-07,-0.11541137,False,False,False,False,Nuevo metodo de enfriamiento sin energia descubierto
AMA_139,Amarillismo Real (Prensa),0,No Amarillista,3,0.5498247146606445,1,0.5443858504295349,0.6389967799186707,0.45749273896217346,0.5878323316574097,0.5443857908248901,0.6389967799186707,0.5543092083517868,0.0742994174361229,0.09461092948913574,1,1,1,1,0.61509204,0.45749316,0.54982424,0.61509204,-0.065267324,0.09233156,4.7683716e-07,-0.065267324,False,True,False,False,Crean tela que genera electricidad a partir del movimiento humano
AMA_140,Amarillismo Real (Prensa),0,No Amarillista,4,0.3029327392578125,0,0.5351331830024719,0.8161539435386658,0.24095061421394348,0.7307512760162354,0.6331940293312073,0.4380796551704407,0.657346295532973,0.21626538038253784,0.28102076053619385,0,0,0,1,0.6550745,0.20171008,0.24095078,0.809715,-0.35214174,0.101222664,0.06198196,-0.50678223,False,False,False,False,podria ayudar a combatir el cambio climatico transformando gases de efecto invernadero en combustibles utiles
AMA_141,Amarillismo Real (Prensa),0,No Amarillista,2,0.01937592774629593,0,0.30431413650512695,0.3989832103252411,0.209645077586174,0.30431413650512695,0.30431413650512695,0.3989832103252411,0.27642408705845906,0.09466906636953354,0.09466907382011414,1,1,1,1,0.20964494,0.019375939,0.019375939,0.20964494,-0.19026902,-1.1175871e-08,-1.1175871e-08,-0.19026902,False,False,False,False,Terapia celular muestra resultados prometedores en la regeneracion de tejido cardiaco
AMA_142,Amarillismo Real (Prensa),0,No Amarillista,2,0.0965353325009346,0,0.5209982991218567,0.8922333717346191,0.14976325631141663,0.5209982991218567,0.5209982991218567,0.8922333717346191,0.33538078516721725,0.37123507261276245,0.37123507261276245,0,0,0,0,0.1497633,0.09653561,0.09653561,0.1497633,-0.05322797,-2.7567148e-07,-2.7567148e-07,-0.05322797,False,False,False,False,Robots autonomos mejoran la eficiencia en la agricultura
AMA_143,Amarillismo Real (Prensa),0,No Amarillista,3,0.024003108963370323,0,0.3081866502761841,0.4946834444999695,0.16533127427101135,0.37961429357528687,0.3081866204738617,0.4946834444999695,0.2674721826886917,0.1379532366991043,0.1864967942237854,1,1,1,1,0.08928075,0.16533129,0.024003021,0.08928075,-0.065277636,-0.14132819,8.754432e-08,-0.065277636,False,False,False,False,Nuevo algoritmo optimiza la gestion de redes electricas
AMA_144,Amarillismo Real (Prensa),0,No Amarillista,4,0.011171508580446243,0,0.5030818581581116,0.8734268546104431,0.12584786117076874,0.7735164761543274,0.6288265585899353,0.8734268546104431,0.5754666629363783,0.28953230381011963,0.37034499645233154,0,0,0,0,0.17700444,0.086142525,0.12584804,0.057709027,-0.16583294,-0.07497102,-0.114676535,-0.04653752,False,False,False,False,Avances en edicion genetica curan rara enfermedad genetica en modelos animales
AMA_145,Amarillismo Real (Prensa),0,No Amarillista,3,0.03391920030117035,0,0.5096645355224609,0.5855092406272888,0.4004727303981781,0.5642604827880859,0.5096645951271057,0.5855092406272888,0.5139953652759651,0.07913554459810257,0.07584470510482788,0,0,0,0,0.5283884,0.40047252,0.033919178,0.5283884,-0.49446917,-0.3665533,2.2351742e-08,-0.49446917,False,False,False,False,Nueva tecnologia de desalinizacion ofrece agua potable a bajo costo
AMA_146,Amarillismo Real (Prensa),0,No Amarillista,2,0.44150489568710327,0,0.7002959251403809,0.9013609886169434,0.49923089146614075,0.7002959251403809,0.7002959251403809,0.49923089146614075,0.7684986217168984,0.2010650485754013,0.2010650634765625,0,0,0,1,0.49923065,0.441504,0.441504,0.49923065,-0.057725757,8.940697e-07,8.940697e-07,-0.057725757,False,False,False,False,Investigadores de la Universidad de California en Berkeley han creado particulas que se unen a metales pesados y los eliminan sin dejar residuos toxicos
AMA_147,Amarillismo Real (Prensa),0,No Amarillista,5,0.22070497274398804,0,0.5462431907653809,0.8155570030212402,0.2670784294605255,0.7941561341285706,0.7138359546661377,0.8155570030212402,0.6521279057786133,0.22442010045051575,0.2693138122558594,0,0,0,0,0.6454121,0.2119117,0.11662901,0.8111487,-0.4247071,0.0087932795,0.10407596,-0.59044373,False,False,False,False,Implante cerebral permite a pacientes con paralisis controlar dispositivos con la mente
AMA_148,Amarillismo Real (Prensa),0,No Amarillista,4,0.43643274903297424,0,0.49555617570877075,0.9533351063728333,0.1751585304737091,0.7216375470161438,0.602355420589447,0.9533351063728333,0.4751580550227054,0.2870582640171051,0.4577789306640625,1,0,0,0,0.100655586,0.11217011,0.17515849,0.86633694,0.33577716,0.32426265,0.26127428,-0.4299042,False,False,False,False,Granja solar flotante rompe records de eficiencia energetica
AMA_149,Amarillismo Real (Prensa),0,No Amarillista,4,0.022632483392953873,0,0.5796060562133789,0.7071398496627808,0.44764915108680725,0.6875014901161194,0.6235917210578918,0.7071398496627808,0.6011644097474905,0.11010783165693283,0.12753379344940186,0,0,0,0,0.12157038,0.36186317,0.44764906,0.41224882,-0.0989379,-0.3392307,-0.42501658,-0.38961634,False,False,False,False,Nuevo robot quirurgico realiza operaciones con precision submilimetrica
AMA_150,Amarillismo Real (Prensa),0,No Amarillista,2,0.2328588217496872,0,0.5586393475532532,0.8783814907073975,0.23889721930027008,0.5586393475532532,0.5586393475532532,0.8783814907073975,0.4391752603453594,0.3197421431541443,0.3197421431541443,0,0,0,0,0.23889703,0.2328589,0.2328589,0.23889703,-0.006038204,-7.4505806e-08,-7.4505806e-08,-0.006038204,False,False,False,False,Telescopio identifica la galaxia mas distante jamas vista
AMA_151,Amarillismo Real (Prensa),0,No Amarillista,2,0.07363180071115494,0,0.5948125123977661,0.8986909985542297,0.2909340560436249,0.5948125123977661,0.5948125123977661,0.8986909985542297,0.5144479729173598,0.30387845635414124,0.3038784861564636,0,0,0,0,0.2909341,0.073631816,0.073631816,0.2909341,-0.2173023,-1.4901161e-08,-1.4901161e-08,-0.2173023,False,False,False,False,Estudio revela que la vacunacion masiva reduce drasticamente las enfermedades infecciosas
AMA_152,Amarillismo Real (Prensa),0,No Amarillista,3,0.014686648733913898,0,0.34390202164649963,0.4611772894859314,0.1958673894405365,0.417919397354126,0.3439020812511444,0.37466147541999817,0.3270855227731309,0.11047455668449402,0.11727526783943176,1,1,1,1,0.055501845,0.19586736,0.014686643,0.055501845,-0.040815197,-0.18118072,5.5879354e-09,-0.040815197,False,False,False,False,abriendo la puerta a nuevas estrategias de prevencion de enfermedades relacionadas con la edad
AMA_153,Amarillismo Real (Prensa),0,No Amarillista,3,0.014907359145581722,0,0.3441711366176605,0.660504162311554,0.16949498653411865,0.43150919675827026,0.3441711366176605,0.20251421630382538,0.2886033937272666,0.22408704459667206,0.31633302569389343,1,0,1,1,0.121034086,0.16949499,0.014907345,0.121034086,-0.106126726,-0.15458763,1.3969839e-08,-0.106126726,False,False,False,False,Desarrollada por cientificos del Instituto Karolinska
AMA_154,Amarillismo Real (Prensa),0,No Amarillista,4,0.13680371642112732,0,0.6636412143707275,0.9094167947769165,0.2952992916107178,0.908832311630249,0.7864218354225159,0.5416010022163391,0.7155002932497524,0.26019591093063354,0.24577558040618896,0,0,0,0,0.39346182,0.20733362,0.295299,0.79546374,-0.2566581,-0.07052991,-0.15849528,-0.65866005,False,False,False,False,huracanes y sequias seran mas frecuentes y severas
AMA_155,Amarillismo Real (Prensa),0,No Amarillista,4,0.023307224735617638,0,0.5383100509643555,0.8259305953979492,0.38953477144241333,0.6624274849891663,0.587901771068573,0.38953477144241333,0.6085792314438593,0.1705162227153778,0.28762054443359375,0,0,0,1,0.34083527,0.33143696,0.38953462,0.55261284,-0.31752804,-0.30812973,-0.3662274,-0.52930564,False,False,False,False,sugiere que una dieta baja en calorias puede alterar el reloj biologico para prolongar la vida
AMA_156,Amarillismo Real (Prensa),0,No Amarillista,3,0.07573572546243668,0,0.4756716787815094,0.817169189453125,0.2583464980125427,0.5843342542648315,0.4756716787815094,0.817169189453125,0.4252063029060953,0.24445146322250366,0.3414975106716156,1,0,0,0,0.11449513,0.2583466,0.075735755,0.11449513,-0.038759403,-0.18261087,-2.9802322e-08,-0.038759403,False,False,False,False,Nueva politica energetica podria reducir la dependencia del carbon
AMA_157,Amarillismo Real (Prensa),0,No Amarillista,2,0.9646944999694824,1,0.861031174659729,0.9651433229446411,0.7569190263748169,0.861031174659729,0.861031174659729,0.7569190263748169,0.9130872488021851,0.10411214828491211,0.10411214828491211,1,1,1,1,0.7569189,0.9646946,0.9646946,0.7569189,0.2077756,-1.1920929e-07,-1.1920929e-07,0.2077756,False,False,False,False,Cientificos de la Universidad Tecnologica de Delft han desarrollado un compuesto que combina metales ligeros con una estructura nanometrica para lograr una resistencia sin precedentes
AMA_158,Amarillismo Real (Prensa),0,No Amarillista,4,0.16947734355926514,0,0.7586420774459839,0.9640343189239502,0.40217331051826477,0.9267204403877258,0.877465009689331,0.9640343189239502,0.776946464440097,0.21608325839042664,0.2053922414779663,0,0,0,0,0.28590488,0.21432842,0.40217352,0.787346,-0.11642754,-0.04485108,-0.23269618,-0.61786866,False,False,False,False,Fosiles recien descubiertos podrian reescribir la historia de la evolucion humana
AMA_159,Amarillismo Real (Prensa),0,No Amarillista,2,0.04922052100300789,0,0.31819772720336914,0.4535200297832489,0.18287540972232819,0.31819772720336914,0.31819772720336914,0.4535200297832489,0.2611837515673662,0.13532231748104095,0.13532230257987976,1,1,1,1,0.18287526,0.04922051,0.04922051,0.18287526,-0.13365474,1.1175871e-08,1.1175871e-08,-0.13365474,False,False,False,False,Identifican como el cerebro procesa los idiomas multiples
AMA_160,Amarillismo Real (Prensa),0,No Amarillista,4,0.23184722661972046,0,0.5570160746574402,0.7157760858535767,0.4283933639526367,0.645806074142456,0.5998902916908264,0.7157760858535767,0.555586985650772,0.10547459870576859,0.15876001119613647,0,0,0,0,0.3611153,0.3447214,0.42839348,0.23129055,-0.12926808,-0.11287418,-0.19654626,0.0005566776,False,False,False,False,Contaminacion del aire vinculada a un aumento en las enfermedades cardiovasculares
AMA_161,Amarillismo Real (Prensa),0,No Amarillista,3,0.03587677329778671,0,0.5361393094062805,0.9016759395599365,0.15789957344532013,0.7252591848373413,0.5361393094062805,0.5488424897193909,0.39927508580987736,0.3037782609462738,0.365536630153656,0,0,0,0,0.16228135,0.1578997,0.03587674,0.16228135,-0.12640458,-0.12202292,3.3527613e-08,-0.12640458,False,False,False,False,Desarrollado en la Universidad Johns Hopkins
AMA_162,Amarillismo Real (Prensa),0,No Amarillista,2,0.027100063860416412,0,0.419160932302475,0.7504346370697021,0.08788721263408661,0.419160932302475,0.419160932302475,0.7504346370697021,0.2883217275893989,0.3312737047672272,0.3312737047672272,1,0,1,0,0.08788723,0.027100103,0.027100103,0.08788723,-0.060787164,-3.9115548e-08,-3.9115548e-08,-0.060787164,False,False,False,False,Avances en LED azules podrian reducir costos de iluminacion mundialmente
AMA_163,Amarillismo Real (Prensa),0,No Amarillista,2,0.1953352391719818,0,0.6085265874862671,0.8446502685546875,0.3724028766155243,0.6085265874862671,0.6085265874862671,0.8446502685546875,0.4815783489455459,0.2361236959695816,0.2361236810684204,0,0,0,0,0.37240243,0.1953353,0.1953353,0.37240243,-0.17706719,-5.9604645e-08,-5.9604645e-08,-0.17706719,False,False,False,False,Hallan evidencias de antiguos rios en Marte
AMA_164,Amarillismo Real (Prensa),0,No Amarillista,4,0.02129499800503254,0,0.5026770234107971,0.9895642995834351,0.29342129826545715,0.7066248059272766,0.5724289417266846,0.9895642995834351,0.4983500495101466,0.28572043776512146,0.48688727617263794,0,0,0,0,0.08843718,0.15750022,0.29342094,0.6664651,-0.06714218,-0.13620523,-0.27212593,-0.6451701,False,False,False,False,Turbina eolica sin aspas promete revolucionar la energia eolica
AMA_165,Amarillismo Real (Prensa),0,No Amarillista,3,0.11373188346624374,0,0.5638932585716248,0.5871618986129761,0.550899088382721,0.5703903436660767,0.5638932585716248,0.550899088382721,0.5621948732605463,0.016490833833813667,0.02326864004135132,0,0,0,0,0.6773123,0.55089957,0.11373182,0.6773123,-0.56358045,-0.43716767,6.7055225e-08,-0.56358045,False,False,False,False,mostrando una capacidad excepcional para eliminar bacterias y virus
AMA_166,Amarillismo Real (Prensa),0,No Amarillista,2,0.04859037324786186,0,0.3891948163509369,0.5288438200950623,0.24954581260681152,0.3891948163509369,0.3891948163509369,0.5288438200950623,0.3211015004757022,0.13964900374412537,0.13964900374412537,1,0,1,0,0.2495455,0.048590332,0.048590332,0.2495455,-0.20095512,4.0978193e-08,4.0978193e-08,-0.20095512,False,False,False,False,Descubren planeta con tres soles en un sistema estelar inusual
AMA_167,Amarillismo Real (Prensa),0,No Amarillista,4,0.036331094801425934,0,0.4520147442817688,0.715378999710083,0.3013903796672821,0.5899503231048584,0.5022228360176086,0.715378999710083,0.48985441459026263,0.16423429548740387,0.2633642554283142,1,0,0,0,0.09699286,0.25516275,0.30139035,0.14345416,-0.060661763,-0.21883166,-0.26505926,-0.10712307,False,False,False,False,Primer tratamiento exitoso de la esclerosis multiple con celulas madre
AMA_168,Amarillismo Real (Prensa),0,No Amarillista,5,0.022829612717032433,0,0.5288652181625366,0.6993085741996765,0.23463794589042664,0.6974034309387207,0.6569458842277527,0.5760307312011719,0.5289320843851465,0.17533652484416962,0.1704433560371399,0,0,0,0,0.1281163,0.07412495,0.065390825,0.7607481,-0.10528668,-0.051295333,-0.04256121,-0.7379185,False,False,False,False,pero que nuevas amenazas emergen rapidamente
AMA_169,Amarillismo Real (Prensa),0,No Amarillista,3,0.24660180509090424,0,0.6406862139701843,0.7225493788719177,0.4853229820728302,0.7183678150177002,0.6406862139701843,0.7141863107681274,0.6007579903344851,0.10991144180297852,0.0818631649017334,0,0,0,0,0.60900944,0.48532295,0.24660191,0.60900944,-0.36240762,-0.23872115,-1.0430813e-07,-0.36240762,False,False,False,False,capaz de generar electricidad incluso en dias nublados
AMA_170,Amarillismo Real (Prensa),0,No Amarillista,4,0.0920826867222786,0,0.6601530313491821,0.9200135469436646,0.5576147437095642,0.7535805702209473,0.6943324208259583,0.5576147437095642,0.7192635039950526,0.1504000574350357,0.2598605155944824,0,0,0,0,0.5945275,0.7639991,0.55761474,0.7952104,-0.5024448,-0.6719164,-0.46553206,-0.70312774,False,False,False,False,ofrece esperanzas de que el agua podria ser extraida facilmente por futuras misiones humanas
AMA_171,Amarillismo Real (Prensa),0,No Amarillista,3,0.02619236707687378,0,0.3509691655635834,0.5673686861991882,0.22198791801929474,0.4154597520828247,0.3509691655635834,0.5673686861991882,0.3062211953360459,0.15395548939704895,0.21639952063560486,1,0,1,0,0.09635169,0.22198781,0.026192375,0.09635169,-0.07015932,-0.19579545,-7.450581e-09,-0.07015932,False,False,False,False,Descubren como las plantas sienten la temperatura
AMA_172,Amarillismo Real (Prensa),1,Amarillista,4,0.9882602691650391,1,0.7702850699424744,0.9667986035346985,0.5463833212852478,0.9660258889198303,0.844918966293335,0.9652531743049622,0.73992209012758,0.19675184786319733,0.19651353359222412,1,1,1,1,0.9791094,0.50032336,0.54638374,0.9891077,0.009150863,0.4879369,0.44187653,-0.00084745884,False,False,False,False,prometiendo una nueva era en la interacción humana-máquina
AMA_173,Amarillismo Real (Prensa),1,Amarillista,3,0.06528913974761963,0,0.73356032371521,0.9686731696128845,0.578097403049469,0.8112918138504028,0.73356032371521,0.6539103984832764,0.7235762445431835,0.1691063642501831,0.23511284589767456,0,0,0,0,0.21039586,0.5780973,0.065289035,0.21039586,-0.14510672,-0.51280814,1.0430813e-07,-0.14510672,False,False,False,False,aumentando las especulaciones sobre la posibilidad de vida fuera de nuestro sistema solar
AMA_174,Amarillismo Real (Prensa),1,Amarillista,5,0.09079348295927048,0,0.5777966976165771,0.7816975116729736,0.3734811246395111,0.7805724740028381,0.6852865815162659,0.7816975116729736,0.6009370801991938,0.17020362615585327,0.20390081405639648,0,0,0,0,0.746563,0.5609862,0.6325038,0.7800593,-0.6557695,-0.47019273,-0.5417103,-0.6892658,False,False,False,False,Google desarrolla inteligencia artificial que predice el futuro
AMA_175,Amarillismo Real (Prensa),1,Amarillista,4,0.9238091111183167,1,0.8993797898292542,0.9698565006256104,0.7360197901725769,0.96022629737854,0.9538331031799316,0.9698565006256104,0.9296270681394113,0.09488508105278015,0.0704767107963562,1,1,1,1,0.992861,0.97412777,0.73602,0.98777115,-0.06905186,-0.05031866,0.18778908,-0.06396204,False,False,False,False,SpaceX planea colonia en Marte en la próxima década
AMA_176,Amarillismo Real (Prensa),1,Amarillista,4,0.4397602677345276,0,0.7698644995689392,0.971627950668335,0.6469194293022156,0.8692192435264587,0.8108461499214172,0.971627950668335,0.7858641043541923,0.12407010793685913,0.20176345109939575,0,0,0,0,0.88127136,0.8692804,0.6469194,0.7206379,-0.4415111,-0.42952013,-0.20715916,-0.28087765,False,False,False,False,IBM revela computadora cuántica capaz de resolver problemas imposibles
AMA_177,Amarillismo Real (Prensa),1,Amarillista,5,0.02269156090915203,0,0.5183886289596558,0.6480822563171387,0.2729169726371765,0.6324875354766846,0.6081036925315857,0.5593360662460327,0.5047597587108612,0.1334293633699417,0.1296936273574829,0,0,0,0,0.09674631,0.16498896,0.26041454,0.14381282,-0.07405475,-0.1422974,-0.23772298,-0.12112126,False,False,False,False,lo que podría significar un cambio radical en la conservación de energía
AMA_178,Amarillismo Real (Prensa),1,Amarillista,6,0.1129075139760971,0,0.5739326477050781,0.920455276966095,0.34929582476615906,0.769355058670044,0.7117345929145813,0.920455276966095,0.551705118856932,0.1880289912223816,0.34652262926101685,0,0,0,0,0.08617556,0.17323978,0.20076415,0.28341398,0.026731953,-0.06033227,-0.087856635,-0.17050646,False,False,False,False,Facebook introduce tecnología para
AMA_179,Amarillismo Real (Prensa),1,Amarillista,3,0.04820771887898445,0,0.49351778626441956,0.8295432329177856,0.2748228907585144,0.6028652191162109,0.49351778626441956,0.8295432329177856,0.4379763873418172,0.24118252098560333,0.3360254466533661,1,0,0,0,0.31421843,0.27482304,0.048207678,0.31421843,-0.2660107,-0.22661532,4.0978193e-08,-0.2660107,False,False,False,False,Intel desarrolla chip que imita el cerebro humano
AMA_180,Amarillismo Real (Prensa),1,Amarillista,3,0.026543714106082916,0,0.791539192199707,0.9528891444206238,0.52476567029953,0.9249259233474731,0.791539192199707,0.9528891444206238,0.7577006936073303,0.1900140643119812,0.16134995222091675,0,0,0,0,0.7733572,0.5247659,0.026543733,0.7733572,-0.7468135,-0.4982222,-1.8626451e-08,-0.7468135,False,False,False,False,Amazon patenta drone que entrega paquetes en minutos
AMA_181,Amarillismo Real (Prensa),1,Amarillista,5,0.03171916306018829,0,0.6452170610427856,0.9120452404022217,0.4658280909061432,0.8722138404846191,0.7577115893363953,0.8323824405670166,0.670651911192858,0.18813665211200714,0.26682817935943604,0,0,0,0,0.056094225,0.1320877,0.43292215,0.61033535,-0.024375062,-0.10036853,-0.40120298,-0.5786162,False,False,False,False,prometiendo una revolución en los tratamientos preventivos
AMA_182,Amarillismo Real (Prensa),1,Amarillista,4,0.03690033033490181,0,0.6253476738929749,0.871526300907135,0.3349831700325012,0.8584225177764893,0.7221358418464661,0.871526300907135,0.6154441766070025,0.2367504984140396,0.24617862701416016,0,0,0,0,0.3569312,0.23824644,0.33498287,0.53844583,-0.32003087,-0.20134611,-0.29808253,-0.5015455,False,False,False,False,Samsung crea pantalla que cura la vista
AMA_183,Amarillismo Real (Prensa),1,Amarillista,3,0.07117299735546112,0,0.6551375985145569,0.8594141006469727,0.3962736427783966,0.7845696210861206,0.6551375985145569,0.7097252011299133,0.7251795323324004,0.19297602772712708,0.20427650213241577,0,0,0,0,0.40442637,0.39627373,0.07117301,0.40442637,-0.33325338,-0.32510072,-1.4901161e-08,-0.33325338,False,False,False,False,Apple ha registrado la patente de un dispositivo que supuestamente puede cargar cualquier aparato electrónico a distancia
AMA_184,Amarillismo Real (Prensa),1,Amarillista,5,0.2671641707420349,0,0.6968375444412231,0.8655620813369751,0.49471497535705566,0.8560365438461304,0.8016313910484314,0.8655620813369751,0.7446779500594182,0.14445891976356506,0.16872453689575195,0,0,0,0,0.83989507,0.6166105,0.56326205,0.85764074,-0.5727309,-0.34944636,-0.29609787,-0.5904766,False,False,False,False,Microsoft lanza IA que puede pasar el Test de Turing
AMA_185,Amarillismo Real (Prensa),1,Amarillista,4,0.09347281605005264,0,0.573564887046814,0.7943065762519836,0.400534987449646,0.712213397026062,0.631241500377655,0.7943065762519836,0.5845866112552062,0.15226323902606964,0.22074168920516968,0,0,0,0,0.9680255,0.76199853,0.40053484,0.9206668,-0.87455267,-0.6685257,-0.30706203,-0.827194,False,False,False,False,Tesla introduce el primer automóvil totalmente autónomo
